"","lizards[k]","Tpred","ObsTb","Posture","Tc_init","Qsol","Zen","vel","Tair","Tsurf","PctCanopy","PctCloud","PctShade","RelHum"
"663","M5_opmodel",39.9160668068247,40.3,"n",40,579,69.08158875,0.0277778,40,36.28325774,73.22,0,95,5
"664","M5_opmodel",39.4481730398723,40.3,"p",40,579,69.08158875,0.0277778,40,36.28325774,73.22,0,95,5
"665","M5_opmodel",23.00784234604,22,"n",22.1,144,32.20172501,1.1388898,22.1,22.84185234,39.68,100,40,51
"666","M5_opmodel",22.7960086716051,22,"p",22.1,144,32.20172501,1.1388898,22.1,22.84185234,39.68,100,40,51
"667","M5_opmodel",23.00784234604,21.9,"n",22.1,144,32.20172501,1.1388898,22.1,22.84185234,39.68,100,40,51
"668","M5_opmodel",22.7960086716051,21.9,"p",22.1,144,32.20172501,1.1388898,22.1,22.84185234,39.68,100,40,51
"669","M5_opmodel",29.9663498717005,27.5,"n",29.5,659,43.62603378,1.805557,29.5,27.19922901,87.53,30,85,10
"670","M5_opmodel",29.7388309844092,27.5,"p",29.5,659,43.62603378,1.805557,29.5,27.19922901,87.53,30,85,10
"671","M5_opmodel",29.9663498717005,26.5,"n",29.5,659,43.62603378,1.805557,29.5,27.19922901,87.53,30,85,10
"672","M5_opmodel",29.7388309844092,26.5,"p",29.5,659,43.62603378,1.805557,29.5,27.19922901,87.53,30,85,10
"673","M5_opmodel",16.8845832910123,17.4,"n",17.1,406,43.19113159,2.1944462,17.1,11.69553714,87.26,60,95,57
"674","M5_opmodel",16.8419906686333,17.4,"p",17.1,406,43.19113159,2.1944462,17.1,11.69553714,87.26,60,95,57
"675","M5_opmodel",16.8845832910123,17.7,"n",17.1,406,43.19113159,2.1944462,17.1,11.69553714,87.26,60,95,57
"676","M5_opmodel",16.8419906686333,17.7,"p",17.1,406,43.19113159,2.1944462,17.1,11.69553714,87.26,60,95,57
"677","M5_opmodel",22.0122781260282,23.5,"n",22.4,204,42.91959381,2.083335,22.4,16.94825713,79.2,30,100,42
"678","M5_opmodel",22.0122781260282,23.5,"p",22.4,204,42.91959381,2.083335,22.4,16.94825713,79.2,30,100,42
"679","M5_opmodel",22.0122781260282,22.9,"n",22.4,204,42.91959381,2.083335,22.4,16.94825713,79.2,30,100,42
"680","M5_opmodel",22.0122781260282,22.9,"p",22.4,204,42.91959381,2.083335,22.4,16.94825713,79.2,30,100,42
"681","M5_opmodel",31.7895889970814,30.8,"n",30.7,650,20.703619,0.3611114,30.7,29.26703619,79.2,80,85,26
"682","M5_opmodel",31.4503125331188,30.8,"p",30.7,650,20.703619,0.3611114,30.7,29.26703619,79.2,80,85,26
"683","M5_opmodel",31.7895889970814,30.6,"n",30.7,650,20.703619,0.3611114,30.7,29.26703619,79.2,80,85,26
"684","M5_opmodel",31.4503125331188,30.6,"p",30.7,650,20.703619,0.3611114,30.7,29.26703619,79.2,80,85,26
"685","M5_opmodel",36.4259676746859,35.6,"n",36.6,605,42.91959381,2.2500018,36.6,34.38563543,80.5,40,100,18
"686","M5_opmodel",36.4259676746859,35.6,"p",36.6,605,42.91959381,2.2500018,36.6,34.38563543,80.5,40,100,18
"687","M5_opmodel",36.4259676746859,36.5,"n",36.6,605,42.91959381,2.2500018,36.6,34.38563543,80.5,40,100,18
"688","M5_opmodel",36.4259676746859,36.5,"p",36.6,605,42.91959381,2.2500018,36.6,34.38563543,80.5,40,100,18
"689","M5_opmodel",39.9023491297794,40.1,"n",40.2,566,67.25917816,0.3888892,40.2,38.44027423,70.1,0,100,5
"690","M5_opmodel",39.9023491297794,40.1,"p",40.2,566,67.25917816,0.3888892,40.2,38.44027423,70.1,0,100,5
"691","M5_opmodel",39.9023491297794,40,"n",40.2,566,67.25917816,0.3888892,40.2,38.44027423,70.1,0,100,5
"692","M5_opmodel",39.9023491297794,40,"p",40.2,566,67.25917816,0.3888892,40.2,38.44027423,70.1,0,100,5
"693","M5_opmodel",20.8681649888647,22.3,"n",21.1,240,30.30301666,1.111112,21.1,18.66278524,78.68,95,100,41
"694","M5_opmodel",20.8681649888647,22.3,"p",21.1,240,30.30301666,1.111112,21.1,18.66278524,78.68,95,100,41
"695","M5_opmodel",20.8681649888647,21.6,"n",21.1,240,30.30301666,1.111112,21.1,18.66278524,78.68,95,100,41
"696","M5_opmodel",20.8681649888647,21.6,"p",21.1,240,30.30301666,1.111112,21.1,18.66278524,78.68,95,100,41
"697","M5_opmodel",29.3047672086863,29.1,"n",26,623,14.14645672,2.3888908,26,27.81923575,82.06,50,0,17
"698","M5_opmodel",28.3664094220933,29.1,"p",26,623,14.14645672,2.3888908,26,27.81923575,82.06,50,0,17
"699","M5_opmodel",29.3047672086863,30.6,"n",26,623,14.14645672,2.3888908,26,27.81923575,82.06,50,0,17
"700","M5_opmodel",28.3664094220933,30.6,"p",26,623,14.14645672,2.3888908,26,27.81923575,82.06,50,0,17
"701","M5_opmodel",26.5815990172481,23.7,"n",23.9,155,78.88222504,1.9166682,23.9,24.13805029,61,90,25,24
"702","M5_opmodel",25.6022577648784,23.7,"p",23.9,155,78.88222504,1.9166682,23.9,24.13805029,61,90,25,24
"703","M5_opmodel",26.5815990172481,23.5,"n",23.9,155,78.88222504,1.9166682,23.9,24.13805029,61,90,25,24
"704","M5_opmodel",25.6022577648784,23.5,"p",23.9,155,78.88222504,1.9166682,23.9,24.13805029,61,90,25,24
"705","M5_opmodel",27.751284915242,29.3,"n",28.3,343,41.9816246,1.2222232,28.3,22.61290801,55.54,90,100,20
"706","M5_opmodel",27.751284915242,29.3,"p",28.3,343,41.9816246,1.2222232,28.3,22.61290801,55.54,90,100,20
"707","M5_opmodel",27.751284915242,29.2,"n",28.3,343,41.9816246,1.2222232,28.3,22.61290801,55.54,90,100,20
"708","M5_opmodel",27.751284915242,29.2,"p",28.3,343,41.9816246,1.2222232,28.3,22.61290801,55.54,90,100,20
"709","M5_opmodel",28.7364170168296,29.9,"n",24.2,922,19.08241844,3.1388914,24.2,31.63798351,54.76,25,0,16
"710","M5_opmodel",27.4924857492582,29.9,"p",24.2,922,19.08241844,3.1388914,24.2,31.63798351,54.76,25,0,16
"711","M5_opmodel",28.7364170168296,32.2,"n",24.2,922,19.08241844,3.1388914,24.2,31.63798351,54.76,25,0,16
"712","M5_opmodel",27.4924857492582,32.2,"p",24.2,922,19.08241844,3.1388914,24.2,31.63798351,54.76,25,0,16
"713","M5_opmodel",21.11390340515,20.7,"n",20.5,156,18.50919914,4.2500034,20.5,20.16497653,21.48,95,10,41
"714","M5_opmodel",20.9527178975581,20.7,"p",20.5,156,18.50919914,4.2500034,20.5,20.16497653,21.48,95,10,41
"715","M5_opmodel",21.11390340515,20.7,"n",20.5,156,18.50919914,4.2500034,20.5,20.16497653,21.48,95,10,41
"716","M5_opmodel",20.9527178975581,20.7,"p",20.5,156,18.50919914,4.2500034,20.5,20.16497653,21.48,95,10,41
"717","M6_opmodel",23.6089852978868,24.4,"n",18.4,776,38.06500244,2.2500018,18.4,20.23365177,0,60,0,17
"718","M6_opmodel",22.119775531598,24.4,"p",18.4,776,38.06500244,2.2500018,18.4,20.23365177,0,60,0,17
"719","M6_opmodel",23.6089852978868,22.5,"n",18.4,776,38.06500244,2.2500018,18.4,20.23365177,0,60,0,17
"720","M6_opmodel",22.119775531598,22.5,"p",18.4,776,38.06500244,2.2500018,18.4,20.23365177,0,60,0,17
"721","M6_opmodel",24.2526009128655,34.8,"n",20.5,462,37.78887177,1.1388898,20.5,30.49240196,65.94,5,0,26
"722","M6_opmodel",23.0309247336288,34.8,"p",20.5,462,37.78887177,1.1388898,20.5,30.49240196,65.94,5,0,26
"723","M6_opmodel",24.2526009128655,36.9,"n",20.5,462,37.78887177,1.1388898,20.5,30.49240196,65.94,5,0,26
"724","M6_opmodel",23.0309247336288,36.9,"p",20.5,462,37.78887177,1.1388898,20.5,30.49240196,65.94,5,0,26
"725","M6_opmodel",22.3499149428366,25.4,"n",22.3,808,37.2453537,5.0555596,22.3,23.38857176,82.32,10,100,10
"726","M6_opmodel",22.3499149428366,25.4,"p",22.3,808,37.2453537,5.0555596,22.3,23.38857176,82.32,10,100,10
"727","M6_opmodel",22.3499149428366,27,"n",22.3,808,37.2453537,5.0555596,22.3,23.38857176,82.32,10,100,10
"728","M6_opmodel",22.3499149428366,27,"p",22.3,808,37.2453537,5.0555596,22.3,23.38857176,82.32,10,100,10
"729","M6_opmodel",35.7719718968003,36,"n",33.5,691,24.74791527,4.3888924,33.5,37.78783928,0,0,10,15
"730","M6_opmodel",35.0389293572867,36,"p",33.5,691,24.74791527,4.3888924,33.5,37.78783928,0,0,10,15
"731","M6_opmodel",35.7719718968003,36.8,"n",33.5,691,24.74791527,4.3888924,33.5,37.78783928,0,0,10,15
"732","M6_opmodel",35.0389293572867,36.8,"p",33.5,691,24.74791527,4.3888924,33.5,37.78783928,0,0,10,15
"733","M6_opmodel",28.6144614714203,30.5,"n",28.2,765,24.38324928,3.6388918,28.2,27.42755856,95.58,0,80,4
"734","M6_opmodel",28.4163646673768,30.5,"p",28.2,765,24.38324928,3.6388918,28.2,27.42755856,95.58,0,80,4
"735","M6_opmodel",28.6144614714203,30.5,"n",28.2,765,24.38324928,3.6388918,28.2,27.42755856,95.58,0,80,4
"736","M6_opmodel",28.4163646673768,30.5,"p",28.2,765,24.38324928,3.6388918,28.2,27.42755856,95.58,0,80,4
"737","M6_opmodel",42.7575296254562,44.3,"n",42.2,662,36.45314407,2.1666684,42.2,45.36517226,36.04,10,90,4
"738","M6_opmodel",42.6335524582637,44.3,"p",42.2,662,36.45314407,2.1666684,42.2,45.36517226,36.04,10,90,4
"739","M6_opmodel",42.7575296254562,46.6,"n",42.2,662,36.45314407,2.1666684,42.2,45.36517226,36.04,10,90,4
"740","M6_opmodel",42.6335524582637,46.6,"p",42.2,662,36.45314407,2.1666684,42.2,45.36517226,36.04,10,90,4
"741","M6_opmodel",24.530517988429,27.1,"n",23.5,81,27.03278732,0,23.5,23.91347419,96.1,100,60,58
"742","M6_opmodel",24.3044394446763,27.1,"p",23.5,81,27.03278732,0,23.5,23.91347419,96.1,100,60,58
"743","M6_opmodel",24.530517988429,27.7,"n",23.5,81,27.03278732,0,23.5,23.91347419,96.1,100,60,58
"744","M6_opmodel",24.3044394446763,27.7,"p",23.5,81,27.03278732,0,23.5,23.91347419,96.1,100,60,58
"745","M6_opmodel",34.5693889816349,53.1,"n",31.2,806,35.44336319,4.3888924,31.2,37.65048079,0,5,0,13
"746","M6_opmodel",33.5092156900438,53.1,"p",31.2,806,35.44336319,4.3888924,31.2,37.65048079,0,5,0,13
"747","M6_opmodel",34.5693889816349,53.1,"n",31.2,806,35.44336319,4.3888924,31.2,37.65048079,0,5,0,13
"748","M6_opmodel",33.5092156900438,53.1,"p",31.2,806,35.44336319,4.3888924,31.2,37.65048079,0,5,0,13
"749","M6_opmodel",30.4181342373308,32.4,"n",27.7,695,58.41279984,0.5833338,27.7,27.17243415,82.32,0,70,11
"750","M6_opmodel",29.3243375555584,32.4,"p",27.7,695,58.41279984,0.5833338,27.7,27.17243415,82.32,0,70,11
"751","M6_opmodel",30.4181342373308,32.6,"n",27.7,695,58.41279984,0.5833338,27.7,27.17243415,82.32,0,70,11
"752","M6_opmodel",29.3243375555584,32.6,"p",27.7,695,58.41279984,0.5833338,27.7,27.17243415,82.32,0,70,11
"753","M6_opmodel",22.9309657576289,26.1,"n",22.1,320,34.26259995,2.1666684,22.1,22.71622858,75.82,70,60,33
"754","M6_opmodel",22.6936352435164,26.1,"p",22.1,320,34.26259995,2.1666684,22.1,22.71622858,75.82,70,60,33
"755","M6_opmodel",22.9309657576289,26.1,"n",22.1,320,34.26259995,2.1666684,22.1,22.71622858,75.82,70,60,33
"756","M6_opmodel",22.6936352435164,26.1,"p",22.1,320,34.26259995,2.1666684,22.1,22.71622858,75.82,70,60,33
"757","M6_opmodel",15.5835725640698,17,"n",15.3,301,45.30923462,1.5555568,15.3,17.97635016,92.72,0,95,46
"758","M6_opmodel",15.5449214534323,17,"p",15.3,301,45.30923462,1.5555568,15.3,17.97635016,92.72,0,95,46
"759","M6_opmodel",15.5835725640698,16.8,"n",15.3,301,45.30923462,1.5555568,15.3,17.97635016,92.72,0,95,46
"760","M6_opmodel",15.5449214534323,16.8,"p",15.3,301,45.30923462,1.5555568,15.3,17.97635016,92.72,0,95,46
"761","M6_opmodel",29.9085825313752,32.5,"n",28,802,20.22642326,0.6111116,28,26.45872376,0,0,70,19
"762","M6_opmodel",29.2175964904215,32.5,"p",28,802,20.22642326,0.6111116,28,26.45872376,0,0,70,19
"763","M6_opmodel",29.9085825313752,30.9,"n",28,802,20.22642326,0.6111116,28,26.45872376,0,0,70,19
"764","M6_opmodel",29.2175964904215,30.9,"p",28,802,20.22642326,0.6111116,28,26.45872376,0,0,70,19
"765","M6_opmodel",31.7238008684577,35.9,"n",30.5,787,45.30923462,1.6388902,30.5,32.37814279,78.16,0,80,11
"766","M6_opmodel",31.3342032174113,35.9,"p",30.5,787,45.30923462,1.6388902,30.5,32.37814279,78.16,0,80,11
"767","M6_opmodel",31.7238008684577,35.5,"n",30.5,787,45.30923462,1.6388902,30.5,32.37814279,78.16,0,80,11
"768","M6_opmodel",31.3342032174113,35.5,"p",30.5,787,45.30923462,1.6388902,30.5,32.37814279,78.16,0,80,11
"769","M6_opmodel",23.5980634720921,30.4,"n",23.4,375,33.38825226,0.2222224,23.4,24.48627526,80.76,40,100,17
"770","M6_opmodel",23.5980634720921,30.4,"p",23.4,375,33.38825226,0.2222224,23.4,24.48627526,80.76,40,100,17
"771","M6_opmodel",23.5980634720921,28.8,"n",23.4,375,33.38825226,0.2222224,23.4,24.48627526,80.76,40,100,17
"772","M6_opmodel",23.5980634720921,28.8,"p",23.4,375,33.38825226,0.2222224,23.4,24.48627526,80.76,40,100,17
"773","M6_opmodel",30.9174434706015,NA,"n",27.6,797,44.42347336,2.9444468,27.6,28.61891693,71.66,0,10,6
"774","M6_opmodel",29.5896957935028,NA,"p",27.6,797,44.42347336,2.9444468,27.6,28.61891693,71.66,0,10,6
"775","M6_opmodel",30.9174434706015,33.5,"n",27.6,797,44.42347336,2.9444468,27.6,28.61891693,71.66,0,10,6
"776","M6_opmodel",29.5896957935028,33.5,"p",27.6,797,44.42347336,2.9444468,27.6,28.61891693,71.66,0,10,6
"777","M6_opmodel",38.3248589749837,36.7,"n",38.2,408,32.38874435,1.38889,38.2,35.49674726,68.02,60,85,6
"778","M6_opmodel",38.1898189752806,36.7,"p",38.2,408,32.38874435,1.38889,38.2,35.49674726,68.02,60,85,6
"779","M6_opmodel",38.3248589749837,37.3,"n",38.2,408,32.38874435,1.38889,38.2,35.49674726,68.02,60,85,6
"780","M6_opmodel",38.1898189752806,37.3,"p",38.2,408,32.38874435,1.38889,38.2,35.49674726,68.02,60,85,6
"781","M6_opmodel",29.0557559333299,25.5,"n",25.9,872,43.77830505,1.4444456,25.9,23.2572592,14.75,25,50,10
"782","M6_opmodel",27.9306997285376,25.5,"p",25.9,872,43.77830505,1.4444456,25.9,23.2572592,14.75,25,50,10
"783","M6_opmodel",29.0557559333299,26.1,"n",25.9,872,43.77830505,1.4444456,25.9,23.2572592,14.75,25,50,10
"784","M6_opmodel",27.9306997285376,26.1,"p",25.9,872,43.77830505,1.4444456,25.9,23.2572592,14.75,25,50,10
"785","M6_opmodel",27.1900135339235,25.5,"n",23.8,692,31.33252907,3.2500026,23.8,21.29264352,48,60,0,18
"786","M6_opmodel",26.1747683413487,25.5,"p",23.8,692,31.33252907,3.2500026,23.8,21.29264352,48,60,0,18
"787","M6_opmodel",27.1900135339235,24.8,"n",23.8,692,31.33252907,3.2500026,23.8,21.29264352,48,60,0,18
"788","M6_opmodel",26.1747683413487,24.8,"p",23.8,692,31.33252907,3.2500026,23.8,21.29264352,48,60,0,18
"789","M6_opmodel",36.5800083489549,35.5,"n",32.5,418,20.91147804,0.8888896,32.5,34.02669173,0,60,0,57
"790","M6_opmodel",35.5594505743753,35.5,"p",32.5,418,20.91147804,0.8888896,32.5,34.02669173,0,60,0,57
"791","M6_opmodel",36.5800083489549,34.7,"n",32.5,418,20.91147804,0.8888896,32.5,34.02669173,0,60,0,57
"792","M6_opmodel",35.5594505743753,34.7,"p",32.5,418,20.91147804,0.8888896,32.5,34.02669173,0,60,0,57
"793","M6_opmodel",12.0038775612915,10.3,"n",12.4,2,79.64356995,2.0277794,12.4,8.473708512,0,30,75,93
"794","M6_opmodel",11.999440491114,10.3,"p",12.4,2,79.64356995,2.0277794,12.4,8.473708512,0,30,75,93
"795","M6_opmodel",12.0038775612915,10,"n",12.4,2,79.64356995,2.0277794,12.4,8.473708512,0,30,75,93
"796","M6_opmodel",11.999440491114,10,"p",12.4,2,79.64356995,2.0277794,12.4,8.473708512,0,30,75,93
"797","M6_opmodel",13.7233445852058,10.6,"n",13.8,50,67.50639343,6.7500054,13.8,10.12350008,0,70,75,90
"798","M6_opmodel",13.6955386231176,10.6,"p",13.8,50,67.50639343,6.7500054,13.8,10.12350008,0,70,75,90
"799","M6_opmodel",13.7233445852058,10.7,"n",13.8,50,67.50639343,6.7500054,13.8,10.12350008,0,70,75,90
"800","M6_opmodel",13.6955386231176,10.7,"p",13.8,50,67.50639343,6.7500054,13.8,10.12350008,0,70,75,90
"801","M6_opmodel",15.0340388541496,13,"n",14.8,198,55.14034653,4.5277814,14.8,12.42462742,0,40,60,59
"802","M6_opmodel",14.8878525039096,13,"p",14.8,198,55.14034653,4.5277814,14.8,12.42462742,0,40,60,59
"803","M6_opmodel",15.0340388541496,13.1,"n",14.8,198,55.14034653,4.5277814,14.8,12.42462742,0,40,60,59
"804","M6_opmodel",14.8878525039096,13.1,"p",14.8,198,55.14034653,4.5277814,14.8,12.42462742,0,40,60,59
"805","M6_opmodel",17.8166706822539,19.8,"n",17.3,363,42.78938293,3.6666696,17.3,16.26125327,0,15,60,41
"806","M6_opmodel",17.5835014544679,19.8,"p",17.3,363,42.78938293,3.6666696,17.3,16.26125327,0,15,60,41
"807","M6_opmodel",17.8166706822539,21.8,"n",17.3,363,42.78938293,3.6666696,17.3,16.26125327,0,15,60,41
"808","M6_opmodel",17.5835014544679,21.8,"p",17.3,363,42.78938293,3.6666696,17.3,16.26125327,0,15,60,41
"809","M6_opmodel",21.4094226929718,27.8,"n",20.4,570,30.86444283,3.7222252,20.4,19.9311285,0,0,50,28
"810","M6_opmodel",21.0211402297089,27.8,"p",20.4,570,30.86444283,3.7222252,20.4,19.9311285,0,0,50,28
"811","M6_opmodel",21.4094226929718,32.9,"n",20.4,570,30.86444283,3.7222252,20.4,19.9311285,0,0,50,28
"812","M6_opmodel",21.0211402297089,32.9,"p",20.4,570,30.86444283,3.7222252,20.4,19.9311285,0,0,50,28
"813","M6_opmodel",25.2634904730907,33,"n",24.5,724,20.50120544,3.2500026,24.5,25.39593045,92.72,0,75,22
"814","M6_opmodel",25.0219088525201,33,"p",24.5,724,20.50120544,3.2500026,24.5,25.39593045,92.72,0,75,22
"815","M6_opmodel",25.2634904730907,40.3,"n",24.5,724,20.50120544,3.2500026,24.5,25.39593045,92.72,0,75,22
"816","M6_opmodel",25.0219088525201,40.3,"p",24.5,724,20.50120544,3.2500026,24.5,25.39593045,92.72,0,75,22
"817","M6_opmodel",30.0518423166579,39.6,"n",29.5,817,15.55678368,1.1944454,29.5,26.83880293,71.4,5,85,19
"818","M6_opmodel",29.7951703041754,39.6,"p",29.5,817,15.55678368,1.1944454,29.5,26.83880293,71.4,5,85,19
"819","M6_opmodel",30.0518423166579,43.3,"n",29.5,817,15.55678368,1.1944454,29.5,26.83880293,71.4,5,85,19
"820","M6_opmodel",29.7951703041754,43.3,"p",29.5,817,15.55678368,1.1944454,29.5,26.83880293,71.4,5,85,19
"821","M6_opmodel",33.7345945759261,31.7,"n",33.4,859,20.50120544,5.5000044,33.4,32.02964693,71.4,0,85,14
"822","M6_opmodel",33.6040242603782,31.7,"p",33.4,859,20.50120544,5.5000044,33.4,32.02964693,71.4,0,85,14
"823","M6_opmodel",33.7345945759261,31.4,"n",33.4,859,20.50120544,5.5000044,33.4,32.02964693,71.4,0,85,14
"824","M6_opmodel",33.6040242603782,31.4,"p",33.4,859,20.50120544,5.5000044,33.4,32.02964693,71.4,0,85,14
"825","M6_opmodel",36.2613156507994,28.2,"n",34.4,845,30.86444283,4.1111144,34.4,33.44681996,71.4,0,40,12
"826","M6_opmodel",35.6074920844817,28.2,"p",34.4,845,30.86444283,4.1111144,34.4,33.44681996,71.4,0,40,12
"827","M6_opmodel",36.2613156507994,28,"n",34.4,845,30.86444283,4.1111144,34.4,33.44681996,71.4,0,40,12
"828","M6_opmodel",35.6074920844817,28,"p",34.4,845,30.86444283,4.1111144,34.4,33.44681996,71.4,0,40,12
"829","M6_opmodel",34.0637068320756,29.2,"n",31.5,776,42.78938293,1.7500014,31.5,28.08320142,71.4,0,40,9
"830","M6_opmodel",32.9869617079364,29.2,"p",31.5,776,42.78938293,1.7500014,31.5,28.08320142,71.4,0,40,9
"831","M6_opmodel",34.0637068320756,30.4,"n",31.5,776,42.78938293,1.7500014,31.5,28.08320142,71.4,0,40,9
"832","M6_opmodel",32.9869617079364,30.4,"p",31.5,776,42.78938293,1.7500014,31.5,28.08320142,71.4,0,40,9
"833","M6_opmodel",33.2142424303625,44.9,"n",32.6,661,55.14034653,5.972227,32.6,31.99889725,0,0,75,8
"834","M6_opmodel",32.9513378934004,44.9,"p",32.6,661,55.14034653,5.972227,32.6,31.99889725,0,0,75,8
"835","M6_opmodel",33.2142424303625,45.4,"n",32.6,661,55.14034653,5.972227,32.6,31.99889725,0,0,75,8
"836","M6_opmodel",32.9513378934004,45.4,"p",32.6,661,55.14034653,5.972227,32.6,31.99889725,0,0,75,8
"837","M6_opmodel",33.1774359344593,30,"n",32.4,506,67.50639343,3.1666692,32.4,28.99217646,0,10,75,9
"838","M6_opmodel",32.7595019115328,30,"p",32.4,506,67.50639343,3.1666692,32.4,28.99217646,0,10,75,9
"839","M6_opmodel",33.1774359344593,29.1,"n",32.4,506,67.50639343,3.1666692,32.4,28.99217646,0,10,75,9
"840","M6_opmodel",32.7595019115328,29.1,"p",32.4,506,67.50639343,3.1666692,32.4,28.99217646,0,10,75,9
"841","M6_opmodel",33.2435782230685,29.7,"n",31.6,331,79.64356995,1.805557,31.6,26.2219783,70.36,10,70,10
"842","M6_opmodel",32.3225389677347,29.7,"p",31.6,331,79.64356995,1.805557,31.6,26.2219783,70.36,10,70,10
"843","M6_opmodel",33.2435782230685,29.8,"n",31.6,331,79.64356995,1.805557,31.6,26.2219783,70.36,10,70,10
"844","M6_opmodel",32.3225389677347,29.8,"p",31.6,331,79.64356995,1.805557,31.6,26.2219783,70.36,10,70,10
"845","M6_opmodel",38.9410558730698,37.9,"n",37.9,708,54.9007225,1.5833346,37.9,37.96887391,91.68,0,80,5
"846","M6_opmodel",38.5084611362625,37.9,"p",37.9,708,54.9007225,1.5833346,37.9,37.96887391,91.68,0,80,5
"847","M6_opmodel",38.9410558730698,37.8,"n",37.9,708,54.9007225,1.5833346,37.9,37.96887391,91.68,0,80,5
"848","M6_opmodel",38.5084611362625,37.8,"p",37.9,708,54.9007225,1.5833346,37.9,37.96887391,91.68,0,80,5
"849","M6_opmodel",18.8987579290533,18,"n",17.6,127,42.30556107,0.5277782,17.6,15.90216608,73.22,95,15,49
"850","M6_opmodel",18.4743365396244,18,"p",17.6,127,42.30556107,0.5277782,17.6,15.90216608,73.22,95,15,49
"851","M6_opmodel",18.8987579290533,17.9,"n",17.6,127,42.30556107,0.5277782,17.6,15.90216608,73.22,95,15,49
"852","M6_opmodel",18.4743365396244,17.9,"p",17.6,127,42.30556107,0.5277782,17.6,15.90216608,73.22,95,15,49
"853","M6_opmodel",33.0816186839177,27.1,"n",27.1,261,78.88222504,2.1666684,27.1,34.48141837,0,70,0,22
"854","M6_opmodel",31.0172143615569,27.1,"p",27.1,261,78.88222504,2.1666684,27.1,34.48141837,0,70,0,22
"855","M6_opmodel",33.0816186839177,27,"n",27.1,261,78.88222504,2.1666684,27.1,34.48141837,0,70,0,22
"856","M6_opmodel",31.0172143615569,27,"p",27.1,261,78.88222504,2.1666684,27.1,34.48141837,0,70,0,22
"857","M6_opmodel",30.027526239487,32.6,"n",30.5,703,29.92885399,1.0277786,30.5,26.06285248,72.18,75,100,19
"858","M6_opmodel",30.027526239487,32.6,"p",30.5,703,29.92885399,1.0277786,30.5,26.06285248,72.18,75,100,19
"859","M6_opmodel",30.027526239487,33.3,"n",30.5,703,29.92885399,1.0277786,30.5,26.06285248,72.18,75,100,19
"860","M6_opmodel",30.027526239487,33.3,"p",30.5,703,29.92885399,1.0277786,30.5,26.06285248,72.18,75,100,19
"861","M6_opmodel",42.3353260490597,41.4,"n",41.2,893,29.70154953,4.0000032,41.2,42.51409725,0,0,70,11
"862","M6_opmodel",41.9909939444357,41.4,"p",41.2,893,29.70154953,4.0000032,41.2,42.51409725,0,0,70,11
"863","M6_opmodel",42.3353260490597,42.7,"n",41.2,893,29.70154953,4.0000032,41.2,42.51409725,0,0,70,11
"864","M6_opmodel",41.9909939444357,42.7,"p",41.2,893,29.70154953,4.0000032,41.2,42.51409725,0,0,70,11
"865","M6_opmodel",24.544596861705,25.1,"n",24.7,159,41.51548767,0.7222228,24.7,22.56759523,65.68,95,95,38
"866","M6_opmodel",24.517800136715,25.1,"p",24.7,159,41.51548767,0.7222228,24.7,22.56759523,65.68,95,95,38
"867","M6_opmodel",24.544596861705,25.6,"n",24.7,159,41.51548767,0.7222228,24.7,22.56759523,65.68,95,95,38
"868","M6_opmodel",24.517800136715,25.6,"p",24.7,159,41.51548767,0.7222228,24.7,22.56759523,65.68,95,95,38
"869","M7_opmodel",25.5152375269804,32.2,"n",24.3,536,39.485569,2.1388906,24.3,24.98488473,77.12,5,50,10
"870","M7_opmodel",24.9785161026272,32.2,"p",24.3,536,39.485569,2.1388906,24.3,24.98488473,77.12,5,50,10
"871","M7_opmodel",25.5152375269804,32.7,"n",24.3,536,39.485569,2.1388906,24.3,24.98488473,77.12,5,50,10
"872","M7_opmodel",24.9785161026272,32.7,"p",24.3,536,39.485569,2.1388906,24.3,24.98488473,77.12,5,50,10
"873","M7_opmodel",23.5023537564526,33.5,"n",22.7,722,38.90970993,3.3888916,22.7,36.45602329,0,0,100,18
"874","M7_opmodel",23.5023537564526,33.5,"p",22.7,722,38.90970993,3.3888916,22.7,36.45602329,0,0,100,18
"875","M7_opmodel",23.5023537564526,33.8,"n",22.7,722,38.90970993,3.3888916,22.7,36.45602329,0,0,100,18
"876","M7_opmodel",23.5023537564526,33.8,"p",22.7,722,38.90970993,3.3888916,22.7,36.45602329,0,0,100,18
"877","M7_opmodel",17.1120500640938,20.5,"n",16.8,616,29.64211082,4.8055594,16.8,23.71043319,0,75,100,22
"878","M7_opmodel",17.1120500640938,20.5,"p",16.8,616,29.64211082,4.8055594,16.8,23.71043319,0,75,100,22
"879","M7_opmodel",17.1120500640938,22.6,"n",16.8,616,29.64211082,4.8055594,16.8,23.71043319,0,75,100,22
"880","M7_opmodel",17.1120500640938,22.6,"p",16.8,616,29.64211082,4.8055594,16.8,23.71043319,0,75,100,22
"881","M7_opmodel",28.6673958885028,28.8,"n",28.3,516,48.68190765,3.055558,28.3,34.06629044,0,60,100,11
"882","M7_opmodel",28.6673958885028,28.8,"p",28.3,516,48.68190765,3.055558,28.3,34.06629044,0,60,100,11
"883","M7_opmodel",28.6673958885028,32.2,"n",28.3,516,48.68190765,3.055558,28.3,34.06629044,0,60,100,11
"884","M7_opmodel",28.6673958885028,32.2,"p",28.3,516,48.68190765,3.055558,28.3,34.06629044,0,60,100,11
